reference;province;suburb;city;postal_code;retial_name;route;latitude;longitude
pickup_point_2694;Free State;Hennenman;Hennenman;9445;grocery_store;regional;-27.90000;27.00000
pickup_point_2686;Free State;Ventersburg;Ventersburg;9450;grocery_store;regional;-28.00000;27.10000
pickup_point_243;Free State;Welkom;Welkom;9459;retail_store;regional;-27.90000;26.70000
pickup_point_396;Free State;Dagbreek;Welkom;9459;musica;regional;-27.90000;26.70000
pickup_point_618;Free State;Welkom;Welkom;9459;musica;regional;-27.90000;26.70000
pickup_point_1830;Free State;Welkom;Welkom;9459;pharmacy;regional;-27.90000;26.70000
pickup_point_1997;Free State;Flamingo Park;Welkom;9459;grocery_store;regional;-27.90000;26.70000
pickup_point_2345;Free State;Welkom;Welkom;9459;spaza_store;regional;-27.90000;26.70000
pickup_point_2785;Free State;Riebeeckstad;Welkom;9459;grocery_store;regional;-27.90000;26.80000
pickup_point_2874;Free State;Welkom;Welkom;9459;spaza_store;regional;-27.90000;26.70000
pickup_point_2891;Free State;St Helena;Welkom;9459;grocery_store;regional;-27.90000;26.70000
pickup_point_3089;Free State;Welkom;Welkom;9459;retail_store;regional;-27.90000;26.70000
pickup_point_3250;Free State;Jim Fouchepark;Welkom;9459;retail_store;regional;-27.90000;26.70000
pickup_point_76;Free State;Thabong;Welkom;9463;retail_store;regional;-27.90000;26.80000
pickup_point_1283;Free State;Las Vegas;Welkom;9463;grocery_store;regional;-27.90000;26.70000
pickup_point_2601;Free State;Thabong;Motsethabong;9463;grocery_store;regional;-27.90000;26.70000
pickup_point_2616;Free State;Thabong;Motsethabong;9463;grocery_store;regional;-27.90000;26.80000
pickup_point_334;Free State;Hoopstad;Hoopstad;9479;grocery_store;regional;-27.80000;25.90000
pickup_point_2157;Free State;Odendaalsrus;Odendaalsrus;9480;grocery_store;regional;-27.80000;26.60000
pickup_point_2350;Free State;Kroonstad CBD;Kroonstad;9499;spaza_store;regional;-27.60000;27.20000
pickup_point_2524;Free State;Kroonstad;Kroonstad;9499;grocery_store;regional;-27.60000;27.20000
pickup_point_3413;Free State;Kroonstad;Kroonstad;9499;retail_store;regional;-27.60000;27.20000
pickup_point_3473;Free State;Kroonstad;Kroonstad;9500;retail_store;regional;-27.60000;27.20000
pickup_point_329;Free State;Viljoenskroon;Viljoenskroon;9520;grocery_store;regional;-27.20000;26.90000
pickup_point_762;Free State;Viljoenskroon;Viljoenskroon;9520;petrol_station;regional;-27.20000;26.90000
pickup_point_439;Free State;Koppies;Koppies;9540;petrol_station;regional;-27.20000;27.50000
pickup_point_677;Free State;Parys;Parys;9585;petrol_station;regional;-26.90000;27.40000
pickup_point_731;Free State;Parys;Parys;9585;animal_store;regional;-26.90000;27.40000
pickup_point_1110;Free State;Parys;Parys;9585;grocery_store;regional;-26.80000;27.40000
pickup_point_1188;Free State;Parys;Parys;9585;musica;main;-26.80000;27.40000
pickup_point_3135;Free State;Parys;Parys;9585;retail_store;regional;-26.90000;27.40000
pickup_point_1017;Free State;Senekal;Senekal;9600;grocery_store;main;-28.30000;27.60000
pickup_point_1019;Free State;Senekal;Senekal;9600;grocery_store;main;-28.30000;27.60000
pickup_point_670;Free State;Marquard;Marquard;9610;petrol_station;regional;-28.60000;27.40000
pickup_point_832;Free State;Marquard;Marquard;9610;grocery_store;regional;-28.60000;27.40000
pickup_point_863;Free State;Marquard;Marquard;9610;grocery_store;regional;-28.60000;27.40000
pickup_point_455;Free State;Lindley;Lindley;9630;petrol_station;regional;-27.80000;27.90000
pickup_point_392;Free State;Heilbron;Heilbron;9650;grocery_store;regional;-27.20000;27.90000
pickup_point_2530;Free State;Bothaville;Bothaville;9660;petrol_station;regional;-27.30000;26.60000
pickup_point_537;Free State;Bultfontein;Bultfontein;9670;grocery_store;regional;-28.20000;26.10000
pickup_point_3046;Free State;Wesselsbron;Welkom;9680;petrol_station;regional;-27.80000;26.30000
pickup_point_21;Free State;Bethlehem;Bethlehem;9700;retail_store;regional;-28.20000;28.30000
pickup_point_1002;Free State;Bethlehem;Bethlehem;9700;grocery_store;regional;-28.20000;28.30000
pickup_point_2342;Free State;Bethlehem;Bethlehem;9701;spaza_store;regional;-28.20000;28.30000
pickup_point_3106;Free State;Bethlehem;Bethlehem;9701;retail_store;regional;-28.20000;28.30000
pickup_point_924;Free State;Clarens;Clarens;9707;grocery_store;main;-28.50000;28.40000
pickup_point_2627;Free State;Clarens;Clarens;9707;grocery_store;regional;-28.50000;28.40000
pickup_point_2782;Free State;Fouriesburg;Fouriesburg;9725;grocery_store;regional;-28.60000;28.20000
pickup_point_2;Free State;Ficksburg;Ficksburg;9730;retail_store;regional;-28.80000;27.80000
pickup_point_164;Free State;Ficksburg;Ficksburg;9730;grocery_store;regional;-28.80000;27.80000
pickup_point_2852;Free State;Ficksburg;Free State;9730;spaza_store;regional;-28.80000;27.80000
pickup_point_432;Free State;Clocolan;Clocolan;9735;petrol_station;regional;-28.90000;27.50000
pickup_point_535;Free State;Ladybrand;Ladybrand;9745;grocery_store;regional;-29.10000;27.40000
pickup_point_3353;Free State;Ladybrand;Ladybrand;9745;grocery_store;regional;-29.10000;27.40000
pickup_point_2658;Free State;Thaba Nchu;Thaba Nchu;9780;grocery_store;regional;-29.20000;26.80000
pickup_point_3181;Free State;Thaba Nchu;Thaba Nchu;9780;retail_store;regional;-29.20000;26.80000
pickup_point_84;Free State;Botshabelo;Botshabelo;9781;retail_store;regional;-29.20000;26.70000
pickup_point_729;Free State;Botshabelo;Botshabello;9781;animal_store;regional;-29.20000;26.70000
pickup_point_1164;Free State;Botshabelo;Bloemfontein;9781;musica;main;-29.20000;26.70000
pickup_point_1190;Free State;Botshabelo;Bloemfontein;9781;musica;main;-29.20000;26.70000
pickup_point_1945;Free State;Botshabelo Section B;Botshabelo;9781;grocery_store;regional;-29.20000;26.70000
pickup_point_2348;Free State;Botshabelo;Bloemfontein;9781;spaza_store;regional;-29.20000;26.70000
